account,shares,pre_dai,post_dai
0xC10b52da7ba09404A3eecD0c36A67dc5186A7b7D,954.908996033000000000,"1,060.004672655660000000",724.290451211500000000
0x9dB6432f89AcC8e9d777e36582b573C3Cfa265Bd,954.242819012721000000,"1,059.265177313960000000",723.785161538233000000
0x20Cf1d20a842c01f7d3c230B720C3D8E6dc4D504,953.753848549864000000,"1,058.722391585090000000",723.414281550043000000
0xCe8A8390CC7F6261C08503DE47abae70C746C611,952.229164842810000000,"1,057.029903755870000000",722.257821767252000000
0x084c658e417ca867Fb67880cD173F684657B91b9,952.160095460737000000,"1,056.953232713880000000",722.205433221209000000
0x72af8296D1272dEffE909926d1dB18eE418542a8,951.992144427301000000,"1,056.766797272430000000",722.078043773319000000
0xAFA97a39C594A137c3514C37d049dc11F6a44Ae5,951.794820612323000000,"1,056.547756330550000000",721.928375317395000000
0xB25f71F036Bfe7064D638E049c02de80D2e10C5F,951.306974964173000000,"1,056.006219211590000000",721.558348491709000000
0xB3CA5A07bc72D40E5893F999B36a2801F0AEd900,948.864089040119000000,"1,053.294473375060000000",719.705440041227000000
0x351Fc5Df553A05E2b561278CE6049090d339E5e5,948.201534656062000000,"1,052.558999370830000000",719.202898107101000000
0x4D6d474dCFE25938E9e39ad797c18a3E6502E100,947.716185935646000000,"1,052.020233987270000000",718.834765180125000000
0x3237E3Baa8c3a45fc9f88c1A034BEd28550eCbB6,947.004121392142000000,"1,051.229800818790000000",718.294670205998000000
0xb09E9697Aa95F83341320985D7f9767AC89EdA87,946.933576863237000000,"1,051.151492277790000000",718.241162773475000000
0xf639fFF07E0ef4e885B9Cb298CC5E25D0D7A09b6,946.773339049568000000,"1,050.973618960090000000",718.119623737980000000
0x0654DD52577f34b0eFA3cD09c2Fb54deC4408df6,946.570042535342000000,"1,050.747947973730000000",717.965425039853000000
0xE39D3eF33eAE444bfEead8FAE3628E5DCcD198B4,945.640283411064000000,"1,049.715861125380000000",717.260210555081000000
0xcBac603c708c7560e68605E81539cE8891a75cFC,945.501695221243000000,"1,049.562020152680000000",717.155092577393000000
0xf61614EbdD25470277F96814bdC99cC1c66864Fd,945.419063509676000000,"1,049.470294134040000000",717.092417118367000000
0x152735D956cC02a1A0E08bFbbB83B7D7EFbf26ca,945.131425715569000000,"1,049.150999408520000000",716.874246268008000000
0x1b8986DA165023145fC46967A963e55E07337FdB,943.522294727412000000,"1,047.364770172600000000",715.653733931951000000
0x94302e740643Eb6Da7eE0D804dc5Dece5c2990E8,943.514983550181000000,"1,047.356654339510000000",715.648188465443000000
0x464a574cE1734762B287B3D2D15bf3Af29BDeC1A,943.425964758224000000,"1,047.257838289160000000",715.580668459599000000
0x2cA679AF72096Bd926B13D9Ce51316424338E6ae,943.264467828043000000,"1,047.078567278710000000",715.458174394808000000
0xA0fe41Be1323Bdc295f65575DECb37f15A99c29D,943.125413937599000000,"1,046.924209351160000000",715.352703187110000000
0x9069001031453f15eF8Db5419c6f651a16A8E5c1,942.970355681140000000,"1,046.752085644020000000",715.235092802245000000
0x5c87Bfd79165d4D0e21F3eB1f54e9CDFf7cf7723,942.509319742719000000,"1,046.240308866320000000",714.885400916159000000
0x02793F28D31Bb55ceccC4c3914ACD24552816539,942.337270273990000000,"1,046.049323922690000000",714.754902839532000000
0xCc65952B042B2Cfc41E9b6AdF5AC40230df609EC,942.154003151470000000,"1,045.845886729170000000",714.615896266744000000
0x5b2D776723F14C881bc69b5A479fa7ea0E6E3DC1,941.399022783980000000,"1,045.007814493360000000",714.043250000663000000
0x9DFd7e5b360BCD0FADeAFFbe308e146335189507,941.326048590118000000,"1,044.926808882560000000",713.987899687682000000
0x6199e01e85087f628201006Bfc3419eA64B56099,940.936997585945000000,"1,044.494939579790000000",713.692807769470000000
0x90DA02E4285AEd4a331395F6659e86995Bbea924,940.861299242460000000,"1,044.410910004060000000",713.635391211886000000
0x71Ce70a943e45682A1FaF71f5D99f53CE83d51eA,940.536616001527000000,"1,044.050492672190000000",713.389121701332000000
0xe0d3D023c311c7DE5502d2282E3a6F9246f97fC7,939.851864368452000000,"1,043.290378427080000000",712.869743340307000000
0xeEb60590e0d44A30E0b4cAF6C51309BE8a9856c4,939.804730880429000000,"1,043.238057506710000000",712.833992985615000000
0x2b6664445fCfA082528520F68EdAE88063468486,939.730495172764000000,"1,043.155651542030000000",712.777685825012000000
0xF3bC122E90FB9364fBc131F071CFE06cE0C7c7C0,939.386316677974000000,"1,042.773593341490000000",712.516629328190000000
0x46F80d9017Bd3471E0DcE4299Adbc7a8CadC11f8,937.907641262076000000,"1,041.132177398500000000",711.395066447721000000
0x86Bf1684B5c273d7496Ffac055312e0C591bd799,937.124848946859000000,"1,040.263232278810000000",710.801325052940000000
0x6878905aAAd372d4C79445459FeE4F4180c42786,937.013782556603000000,"1,040.139942108610000000",710.717082129010000000
0x3927d68F09b4fA3B0942731cB624f18fa32EF272,933.229786003395000000,"1,035.939485264680000000",707.846952533110000000
0x43345f1337ab39b21754bC92Ec59B26fBfd586b3,931.520101822121000000,"1,034.041636120480000000",706.550171444830000000
0x84FEf9aEb6eb357B30710d06ebae0c1cFaeeA60b,930.515549309626000000,"1,032.926524249510000000",705.788226803442000000
0x3A9a76e79D19a5F96Fcf47F831972549EB15CB8f,930.012825746937000000,"1,032.368471777790000000",705.406915204570000000
0x4Bd4F6fb857d26185B38BA6bE7D3b4A6b91DE1f5,929.110322854591000000,"1,031.366640936370000000",704.722374342736000000
0x23B5B0F389201E6078687d498b94c2F83d71F7de,927.878586004000000000,"1,029.999341201490000000",703.788112289499000000
0x55DdB502ae181921168D465b89D905242267F229,927.623587525346000000,"1,029.716278019540000000",703.594698085705000000
0x356cD07b0b96860AC6C592de434772De9BD5b60f,926.502064661822000000,"1,028.471322237610000000",702.744032415741000000
0xC071a1945CFf872D30e7F3bDfCD17eca8F46eA19,925.825986209758000000,"1,027.720835729220000000",702.231232589649000000
0xab340B000F6f4430F1CB1F3070B5Ff50e689f75f,923.951172439149000000,"1,025.639683111050000000",700.809202095127000000
0xF27083CB6ABA234Da15B7603Ac5fb137046BD756,923.827387239266000000,"1,025.502274320440000000",700.715312060946000000
0xac0941dE57c30535909Cd429a6c12a15fA34e9c1,922.943058292153000000,"1,024.520617618080000000",700.044555983891000000
0x6432c098bfedA15Dd4d0692C46bDB43091a95171,922.401777428764000000,"1,023.919764294050000000",699.633998996362000000
0xffF9B80a7f38BEf8429228a304651c7c278ACdF9,921.686561135817000000,"1,023.125832499890000000",699.091513446760000000
0x13D1cb34Eca27E88A61a50Dc42A02063d7a27020,921.351917567348000000,"1,022.754358623610000000",698.837689111448000000
0x7545Ab49fE95b36a336A0aedff726aEf51BeE4EB,921.201876165544000000,"1,022.587803917700000000",698.723883968692000000
0x3670646d3Fa94798E82D26cED67c9d2cd02C2064,920.877761940484000000,"1,022.228018226640000000",698.478046051898000000
0xbee0889F9f74090889C3AD5fDf174b6Af6480607,919.483307567680000000,"1,020.680092552970000000",697.420364125067000000
0x84d68b593dAbf7808F0c92e19fb3647d9c20a829,919.222165726286000000,"1,020.390209880110000000",697.222290232247000000
0x93195eD2F5ec1fEb075E32073d6d205443eD2CC1,919.161347834985000000,"1,020.322698474080000000",697.176160372632000000
0xaFF0643a15312638C0ad3EC7729C7207664a5Be1,919.029775726460000000,"1,020.176645760770000000",697.076364033665000000
0xe0B39dDf429590fFc01f5488ddc0db8F0d1e2514,918.653943739077000000,"1,019.759450337530000000",696.791298628635000000
0xfAB37F4f7bFD565a97027536d67337f273e6283f,918.468966900043000000,"1,019.554115258980000000",696.650995250235000000
0x5f4f120D8435ea38F0F4635A910fEe03801BE88d,918.303532820288000000,"1,019.370473782890000000",696.525514890568000000
0x6887fAEE966e72A0fAb6A47673a492477C2b625a,917.985043940025000000,"1,019.016932552610000000",696.283943750543000000
0x611D51938cF4Be9FC8a4AB6c366a67f7e2612320,917.443957404955000000,"1,018.416294944350000000",695.873534159411000000
0x36D682015029D304041C9fE757f48f8adbA8efd5,917.315013360929000000,"1,018.273159535900000000",695.775731185289000000
0xb5dCf6503046ad9349263E86E6D85723b964C402,917.003317174684000000,"1,017.927158592100000000",695.539312246611000000
0xb0A2852750b15038cf9b5BE255a483e3063162d7,915.857945223444000000,"1,016.655728932010000000",694.670557243971000000
0x0e2B6616Dc520F585785Ec55Af6b1096cE540bE7,914.939006884639000000,"1,015.635653786560000000",693.973550234074000000
0xA892631eAcaF19dB0B229D08B3a02E5E53Ff37C1,914.857305245486000000,"1,015.544960202540000000",693.911580227160000000
0x8b0B6ea3bF03A367020f9d845C807150b7861469,914.052073954098000000,"1,014.651106510740000000",693.300819057466000000
0x13384E4311dA69087598fE5AcCac1fB1157bA669,912.949219808415000000,"1,013.426874094310000000",692.464313453145000000
0x4C061de10597A83cdbc8D644769D4cf9F71bb890,911.284129948156000000,"1,011.578527247020000000",691.201356782714000000
0xe377c99e6500cd09056a816dC9E7e8afeafb79cF,910.606931174901000000,"1,010.826797116770000000",690.687707202410000000
0x94f328E65557680A78f2044D949018fc81552Ec4,910.460561565986000000,"1,010.664318315090000000",690.576687083713000000
0xB2457a59eB9093c746cf144A422735727bcd90B8,909.992515104324000000,"1,010.144759447770000000",690.221677774644000000
0x1Df627ae35d910C69d621Dc3280530CcC4fBD36b,909.251706745500000000,"1,009.322418968040000000",689.659780858076000000
0xc7D46b70F3e0ce07915Df817723e96C671b4Cd65,909.167308547141000000,"1,009.228732046040000000",689.595765533658000000
0x02398360f91FBD181445252D04222EA456947e53,908.678954179974000000,"1,008.686630219310000000",689.225352848873000000
0x9abA4b252cf1a4734419FFa529E3A75B024692Cc,908.285134773293000000,"1,008.249467711680000000",688.926644137419000000
0xd81CF90A0B8650354A9151fBF06f91210Ca2b7BB,907.813384681089000000,"1,007.725797598470000000",688.568825655699000000
0x2988a8640Ee4D3C6d92979B79B2E6445F7c922Fe,907.398619195450000000,"1,007.265383721690000000",688.254229519325000000
0x118c6C2874da5eeD56111750CB4E5287F82b3b13,907.081639972193000000,"1,006.913518298720000000",688.013803441456000000
0xb2466d719f76394abC7cA7681E50dbcd0dF1dE59,904.689072987068000000,"1,004.257629418830000000",686.199061483417000000
0x9492510BbCB93B6992d8b7Bb67888558E12DCac4,904.539870421253000000,"1,004.092005869780000000",686.085892590712000000
0x8eed4d70118867A7e7dbcA1a25f37E64F5De2f95,903.252207899088000000,"1,002.662625378060000000",685.109211385422000000
0x823269fA6A48e65e89E8EC87bCf12561389Bed48,903.039621959056000000,"1,002.426642587330000000",684.947966735862000000
0xFB04D99d7024bef7047cF6a16c4e33F48e1C4981,902.937117755766000000,"1,002.312856943980000000",684.870218158814000000
0xf1631F1B5e57587Cab18D12572A0dF28F51b995f,902.780728776552000000,"1,002.139256056980000000",684.751598431919000000
0x6b54c67b93728cdC1BfE88c85E93B971D1bCf672,901.919452563642000000,"1,001.183189233940000000",684.098327660089000000
0xb16f2f1ee702A638DA82fAFf802b6aB67Fe439A5,901.784434491786000000,"1,001.033311300380000000",683.995917586885000000
0x0D4Cc652125EC9fd6Db625f78F2a8bD9C3bA65Db,900.924197189258000000,"1,000.078397728450000000",683.343434819851000000
0x01c7764f3C4C3958B7618F3d310068244b0Aa07a,899.958900295940000000,999.006861884021000000,682.611265235819000000
0x6f7F2A9956A55B383407cd587A07df14cF511c22,899.927111477360000000,998.971574441580000000,682.587153683987000000
0x0B7a1e683bB5C882722Ef2F332288a10CDA30A95,898.867092961590000000,997.794892072385000000,681.783138545089000000
0x0eC8c1A0Cb0A98e42f2637085D24B80a18178B78,898.487444355623000000,997.373459979941000000,681.495178266927000000
0xFF73c3CAd00FbDfb4768E917C8284B744F336fe3,897.300207594528000000,996.055557939498000000,680.594669157723000000
0xceaeE61CBeC64b60B257cC46BEAcA04B303BaeBF,896.789048332991000000,995.488141350115000000,680.206959152144000000
0xD1D16069c8a7DE6fb6ec0467643C9e8D7019619a,896.507978115847000000,995.176137018021000000,679.993769753737000000
0xbfDE06E4eDb73AAABf789d5ff8957E8D8BBBCfaf,895.547191836858000000,994.109608218541000000,679.265021432779000000
0x649128be2278A1df46B728A3c1BdbB2C11F3bc23,895.345530260395000000,993.885752108448000000,679.112062821210000000
0xD7295821aC21Baafa398545F28F0B012dAEB74f2,895.136655743881000000,993.653889214262000000,678.953633255208000000
0x704bcC0cbDD65AAF4339444f5751cf313AF36860,894.607601914726000000,993.066608611272000000,678.552350370425000000
0x246EaDCBb25b18b0209E22D2B784C1cE88B191D6,894.435746230655000000,992.875838779913000000,678.421999277833000000
0x97a524C1A796fa19955C97ED72D763cD8E46c393,894.215310397486000000,992.631142150023000000,678.254800550276000000
0xCd408c31FA399bc777E82f91947BEB3955868D26,894.064846507825000000,992.464118457955000000,678.140674954029000000
0x7CfcA6b1910a05416b2f44E9C842fc8A37f75530,893.819877748432000000,992.192188849281000000,677.954868208035000000
0xfeC09C614cB05c0aA14c483Ce943322A66d8ab75,892.019753299796000000,990.193945734132000000,676.589488936758000000
0x5BC344714A717a28c762Db38850545E140eFA50B,891.903765247573000000,990.065192232134000000,676.501512973573000000
0xd71335D1d133c5B218E59b46a66Af15BCd48e0a1,891.609459029110000000,989.738495166698000000,676.278284179363000000
0x9e985d538A18DC5b504C2ceF4bBADcE360aCB4d3,890.437073366216000000,988.437078711324000000,675.389039503379000000
0x4f8eC158043bc494FD9f6FA7f2a142E12459FD32,889.764090409462000000,987.690028383240000000,674.878587584474000000
0x0cc34E80851491970177673E9E40096E97316638,889.125253006534000000,986.980881611156000000,674.394034781286000000
0x6E1ab009bC8179CeBc77B7475cF5D9A90167273f,889.047584325294000000,986.894664845605000000,674.335123739067000000
0xa7863745d8FA6e1717c363afa19b030BF7e882d7,888.253259286981000000,986.012917730731000000,673.732634870705000000
0x0C5aA99E2A86E3507DCfe643dDE4F9596747a62A,887.124805748739000000,984.760268495693000000,672.876712342192000000
0xd263B9b2fB58e5d79328D7505953add7160900d5,886.567225012721000000,984.141321362493000000,672.453792038210000000
0x56fD95fA65592cD5e717B536efd757A0AF3920a3,885.930602176864000000,983.434632889004000000,671.970918965541000000
0xC20cA6f1Bf7D45953a6C7dc533bCA579d188CE8C,885.477675678261000000,982.931858062415000000,671.627378021428000000
0xB0bfdb9c337386664a59ce65C268e0dA1e64FFca,884.516578051365000000,981.864983648602000000,670.898393545698000000
0x6DA179FB564eEE3fC9671bDaA17a49a0Fd4fB068,884.444879334507000000,981.785393891663000000,670.844010671309000000
0x95284Ae861659411f62915Eca25c523590652D39,884.308741976434000000,981.634273485132000000,670.740751628913000000
0x8b40cAeac0548572EaE9057D33B14E673925B081,884.224179982962000000,981.540404741009000000,670.676612067278000000
0x2D7b765C95DF42D58Ee624b64CdF6C64ee39174f,884.181209680839000000,981.492705199770000000,670.644019454115000000
0x81e7594f8d522a347382a2d2e46707c81aC5Ed4D,883.717530561134000000,980.977994336701000000,670.292322737230000000
0xaF354E20969e2A579741eF9a71233Bbcffd8E1e3,883.516205889547000000,980.754512210667000000,670.139619665179000000
0x2bF96f88132E308615b8Ec86Dd9Ab67A61aBE1E0,882.773335335457000000,979.929882573932000000,669.576158590827000000
0xa42F5dC13D7feaDB2E690740DF688ad9dcF83693,882.746231075561000000,979.899795264819000000,669.555600237401000000
0xA13281A34038bf05FCCfc7a2518c56C65c7680d0,880.014951507336000000,976.867915665113000000,667.483947630637000000
0x1B78Fe79Ab37D5829bE2CB1A0aA49C8092F4107b,879.628018394064000000,976.438397344753000000,667.190462114881000000
0xC9588F83CaE30D86B6f6Dc1aCA731E046FD1AD02,878.642402476204000000,975.344306198145000000,666.442880721435000000
0xB3Cc0a62Bc63F43e14D0Ee2D55BaD246BEbec409,877.787223460259000000,974.395007619301000000,665.794234622279000000
0x1f4f986Fa464b4e72aB44231f28A1b1B5447c603,877.751723265810000000,974.355600333212000000,665.767308023030000000
0xD0333C73844F56538B6f6A892FD7a0A0cF01131b,877.707456187818000000,974.306461295134000000,665.733731816265000000
0x1569FCB8c4a96B7112A4BC2237430761de30Cb32,877.496526985118000000,974.072317579461000000,665.573743788054000000
0xe6390058a43EEAAE28fbD306157C0347B498a297,875.702462664068000000,972.080801559339000000,664.212961072638000000
0xfCbbF6017223F6b371786604FD23fcd9FacbfbE1,875.502224387526000000,971.858525395160000000,664.061082022102000000
0xa7CaAAe0C9c1b8367E2D0360Fba69709B196EB44,872.864598621890000000,968.930606977901000000,662.060465037807000000
0x87613432dBB008f9EE1C2F7bA66A56dF566F37A0,872.429028811061000000,968.447099086924000000,661.730088995556000000
0xbDFfD40373d9bc0bc748c9321224Bdb48F172F64,872.290916414322000000,968.293786272296000000,661.625331902924000000
0x8F63274d30Be571315AB310e2260F435a7E9cF54,871.878560307430000000,967.836046946435000000,661.312563260089000000
0x9e485D6CC7dE62200a131EdFD8405Cc5F4bb5876,870.888125744358000000,966.736606822635000000,660.561326964732000000
0x3CBaFB5DC1B98f09B33bAEDf5cf8D9f2b4D3c0fd,870.019458498201000000,965.772335521668000000,659.902450156276000000
0x55BD2155c9625F4c53F18F860893507287ce7268,869.657992822428000000,965.371087542106000000,659.628281477909000000
0x25e525f20F5AC3b9b8EC0B5eDb96EBcbe1cA2Da0,867.987728624263000000,963.516996877991000000,658.361400115647000000
0x9B427A863c2c56D4dF13a7831FB19cBfb8663776,866.653242550222000000,962.035639513097000000,657.349203639628000000
0x48A9F30c4b619AED265E145666abE572a1b27305,866.530981299901000000,961.899922395378000000,657.256469508388000000
0x5f247383172EC0d0bF9a817D180DFb11E61c5690,865.055614832817000000,960.262179578539000000,656.137416437796000000
0x494E607EF4b9AdE82F07e8519d137c33A32f92Bc,864.759633478059000000,959.933623014127000000,655.912917066779000000
0xC20c794a221Bc0FDa8b24bf094DC12B35C9ddE5b,864.549873645905000000,959.700777367953000000,655.753815996303000000
0x3070a35D0a5A6367a93cdDf333bB0162Af64259E,863.265393669302000000,958.274929687401000000,654.779548725085000000
0x267030718F3CB55Ec3ddcD381a794167d7c15356,862.933745735618000000,957.906781140428000000,654.527996553591000000
0xE5DA0ef2c599060058f62FaBE83C067E9EFc72F7,862.589474285977000000,957.524619754581000000,654.266869551295000000
0xA7296d7CE07Edbc5b3f3e722d2EBC76Ddf9506f1,861.752041173983000000,956.595020164004000000,653.631683571201000000
0xA2a90a6674042463B0bB3968955d4454a5850b1d,861.061062569207000000,955.827993617170000000,653.107582104454000000
0x6b0634966396EBEF34d23Ba701a4722255228Aa8,860.192704663801000000,954.864065702478000000,652.448939928360000000
0x35F4a2C53d9e74BF9b7aE5240a7c98e4cae2C75D,853.692552911888000000,947.648518191016000000,647.518629432915000000
0x08E77E2FA0F133a662bAbC7FE8358F561251AFFB,850.512950528242000000,944.118974121524000000,645.106927737055000000
0x75c718ab664A1517000eaBBf239E2a2872896ED1,849.532331916638000000,943.030430276287000000,644.363136758422000000
0xA2cd47F83d83B3E7B8CE6c9F1E28c7b7b7B32ceb,848.594097474019000000,941.988935330325000000,643.651493815891000000
0x841aaf2e5901370DF81A3bbA3112e26B8D38b727,848.062674767636000000,941.399025135467000000,643.248414157631000000
